Pulsar,ATNF Period (s),ATNF Pdot,ATNF Spin Frequency (Hz),ATNF Fdot,ATNF DM,ATNF B_surf (G),ATNF B_LC (G),ATNF E_dot (ergs/s),ANTF Binary (type),Model,Probability Best,Min freq (MHz),Max freq (MHz),N data flux,Bandwidth fit?,L400 (mJy kpc^2),L1400 (mJy kpc^2),S150 (mJy),u_S150 (mJy),S300 (mJy),u_S300 (mJy),S5000 (mJy),u_S5000 (mJy),S10000 (mJy),u_S10000 (mJy),Age (Yr),a,u_a,c,u_c,vb,u_vb,a1,u_a1,a2,u_a2,vc,u_vc,vpeak,u_vpeak,beta,u_beta,lps_a,lps_u_a,lps_b,lps_u_b,lps_c,lps_u_c,SMART
J1853+1303,0.004091797383582127,8.71714185449895e-21,244.391377738396,-5.2065e-16,30.5709,191114700.92626137,120454847855064.95,5.0233274521805616e+33,ELL1H,simple_power_law,0.9999851113011374304,149.0,1400.0,5,True,14.302460804483479,1.7576511983002276,17.01150458797307,2.567729787304035,5.333103159343149,0.5743245259490491,0.04811279304089123,0.010014787025822099,0.015083350637462514,0.003994898999401291,7437141495.021427,-1.673463606510531,0.08841831325300531,0.0026394461342589834,0.00024296269759001743,,,,,,,,,,,,,,,,,,,False
J1853-0004,0.10143710273387244,5.572826673203695e-15,9.8583257314,-5.41604e-13,437.5,760827434554.1542,7.305744850930248e+21,2.1078745658072225e+35,,simple_power_law,0.9644166219103639248,1278.75,3100.0,8,True,418.02676374798597,26.28530296254543,127.92960854356886,67.35430306416305,27.68167375142075,10.182849627323868,0.055453143965814834,0.015866467381572668,0.01199906618356818,0.0053312707826902676,288394.74180019385,-2.2083471238264796,0.2300525691221328,0.0004236781753402246,3.563692119757468e-05,,,,,,,,,,,,,,,,,,,False
J1854-1421,1.1465948471179677,4.161184883535995e-15,0.872147648765,-3.16517e-15,130.4,2210362364151.266,3.065358416694074e+25,1.0897999704330425e+32,,simple_power_law,0.9464687023808796562,408.0,3100.0,6,True,474.31682239510235,80.36520344687627,39.879896120647096,9.289859779736782,14.93356499721386,2.2129922201850203,0.2771264123863456,0.08362088369491538,0.10377372296297326,0.04117026368742391,4365751.488998094,-1.4171030395878421,0.14243977308810618,0.0022956342491753995,0.00027547411525258823,,,,,,,,,,,,,,,,,,,False
J1855+0307,0.8453475746096066,1.8109710529947845e-14,1.18294537068,-2.5342e-14,402.5,3959345384067.2227,2.2004785946121365e+25,1.1834919611517822e+33,,simple_power_law,0.9675277967876958485,728.0,3100.0,7,True,172.57905501322523,21.882659901495515,24.63872529829991,11.976640178777421,7.859136322996877,2.615398244419358,0.07606336994014029,0.022268191667797747,0.024262310095537018,0.010820779146217428,739587.9722458145,-1.64848493727884,0.22155058326195376,0.0005521449229824973,1.9707282062508054e-05,,,,,,,,,,,,,,,,,,,False
J1855-0941,0.34540115992,2.4e-16,2.895184255407871,-2.0117020494627904e-15,153.6,291351658759.54645,1.1045279175548734e+23,2.2993209873014992e+32,,high_frequency_cut_off_power_law,0.9957235864613863674,350.0,1460.04,7,True,287.5888030282863,40.355912069573215,14.669194289628518,7.663554969611794,9.192345103580937,3.1142394046066952,0.0,0.0,0.0,0.0,22802296.43044253,-0.5348162099081158,0.2795007235352849,0.006950480582132363,0.0010008641819035115,,,,,,,1777842948.0317748,88650137.78489625,,,,,,,,,,,False
J1856+0404,0.4202521551804407,3.7088493526099097e-17,2.3795237875,-2.1e-16,341.3,126335251615.77312,8.626650927825465e+22,1.972736509430973e+31,,simple_power_law,0.9999508244620802788,1278.01,1460.04,5,True,492.4179302242332,14.521297139818952,201.31471859342355,660.0423990540014,28.651860278499903,64.41115446294847,0.010480822988858905,0.020310158626669034,0.0014916697496269657,0.004427820439047942,179529901.74731132,-2.812751937994324,1.4690940593449868,0.0004031241054420048,2.46369408900985e-05,,,,,,,,,,,,,,,,,,,False
J1857+0057,0.3569289980219591,5.4585079743624065e-17,2.8016776601,-4.2846e-16,82.39,141246556657.20367,5.9089619730646765e+22,4.739016135002384e+31,,simple_power_law,1.0,102.5,1400.0,4,False,51.52672572821968,5.718138818754873,45.694722422609566,18.906660990479576,13.539183220157122,3.751117076033082,0.0971373325201461,0.037080857675592584,0.028781445050574346,0.01506952428136053,103603379.21842408,-1.75488684086505,0.21405814624589758,0.008991128152495871,0.0021061732781793643,,,,,,,,,,,,,,,,,,,False
J1857+0143,0.13976006451543274,3.116743767561124e-14,7.1551197652,-1.59564e-12,249.4,2111991054605.0935,5.304313437810863e+22,4.507249083250171e+35,,simple_power_law,1.0,1170.0,4850.0,4,True,124.87405018282244,10.555742417496424,41.390799937819686,46.50915819367306,10.549399132535138,8.718698163687822,0.041073296967216136,0.021642865479794878,0.0104684761842545,0.00848834293859733,71047.37391878862,-1.9721493020709002,0.443763166466313,0.00017725719641633686,5.0541737943634506e-05,,,,,,,,,,,,,,,,,,,False
J1857+0212,0.41582305526331814,4.0271897758046724e-14,2.40486905991,-2.329083e-13,506.77,4141000745304.3315,2.739169020480089e+24,2.211241299523029e+34,,simple_power_law,0.8979697863359235033,102.5,3100.0,9,True,1197.6157891389787,126.88231857224383,108.50046464735671,57.85688045358293,31.33397285516679,11.025307841537332,0.2025735393057081,0.08779736592516905,0.058501443310959654,0.03605960818773562,163595.93443357182,-1.791901614267848,0.26922384495606455,0.010119872484733373,0.0019802997204949645,,,,,,,,,,,,,,,,,,,False
J1857+0943,0.005362100549682627,1.7840001839259312e-20,186.4940783438289,-6.20476e-16,13.2992,312978786.62407553,443922942606511.8,4.56824903123667e+33,T2,broken_power_law,0.95592356715441095805,102.0,4850.0,13,True,28.027181131131638,6.613559283962581,31.846045665628374,4.095203768144725,22.48727563221098,6.900648976942716,0.9381687096869493,0.2777909110073388,0.3950753089637596,0.16253982041186765,4762183171.754947,,,0.014661213271279472,0.00974463679860426,469234374.52483153,315308505.1649681,-0.5020053566715413,0.4382955471999448,-1.2477196991191777,0.16778945987620986,,,,,,,,,,,,,False
J1900-0051,0.38519409486189965,1.4214276210638607e-16,2.59609379619,-9.58e-16,136.8,236783896945.96518,1.2450272388893849e+23,9.818510867497543e+31,,simple_power_law,0.99995451266103241306,1278.16,1459.61,5,True,179.88588065911756,7.671477127190995,118.91376515247453,269.41757715879754,20.756445374082315,32.30923457857081,0.017385624890876392,0.02300850640420662,0.003034667793749968,0.006167756995333167,42935933.291818626,-2.5182844248756275,1.0173347386904934,0.00045644883440276274,1.944494563236221e-05,,,,,,,,,,,,,,,,,,,False
J1900-2600,0.6122092044382964,2.045336672279789e-16,1.6334285612669,-5.45714e-16,37.994,358081849781.8005,7.55909320308074e+23,3.5190462718231947e+31,,low_frequency_turn_over_power_law,0.99390903613075221035,147.5,4820.0,17,True,71.74911975312523,6.474671612113515,421.46178501793963,20.99383138600277,224.43449058814312,9.381046538504235,0.7861682367236208,0.17297967938422223,0.16073664028738188,0.0562991404040143,47424317.21320005,-2.3293229384365084,0.23730763698256663,0.052409446919642354,0.01587726044283493,,,,,,,,,128197102.57116017,1990315.698217906,1.0238824844817527,0.24901045802790572,,,,,,,False
J1900-7951,1.2791931935,1.86e-15,0.7817427461944981,-1.1366864014835507e-15,39.0,1560897986438.5244,3.005873968789158e+25,3.508037774980695e+31,,simple_power_law,0.9999330076375451126,400.0,1369.0,5,False,47.415717713286206,5.1286806741654445,47.95600199670043,36.98776716280188,14.008974415934397,7.416661811896051,0.09488223098086758,0.043011905713114404,0.027717130098318173,0.019267673821051972,10896555.442671003,-1.775360047680376,0.3488337695802677,0.0028201297387502474,0.000605467481068218,,,,,,,,,,,,,,,,,,,False
J1901+0156,0.28821915934414544,2.357457399250297e-15,3.469581974618,-2.837907e-14,105.394,834129207711.1276,1.8373407080727055e+23,3.8871835558493716e+33,,simple_power_law,0.99996899591413734854,135.25,1400.0,5,True,148.96108412593517,3.9489202282823688,245.07798194473338,38.947783081125664,32.883864269904585,2.5122607346262735,0.009469407900843215,0.0029999752673934557,0.0012705781305066847,0.0005182414548343882,1937068.7321618912,-2.897789127830225,0.13254450642932358,0.011193267118882745,0.0005457854967855407,,,,,,,,,,,,,,,,,,,False
J1901+0254,1.2996934494707475,4.560848269012361e-16,0.76941220286,-2.7e-16,185.0,779100091780.7501,1.5736345169945609e+25,8.201297588686827e+30,,simple_power_law,0.9999551043317486121,1277.33,1460.04,5,True,147.48060282752922,19.531875884944373,38.83344580698831,57.81061568773804,12.688729564018168,12.961559970292083,0.13541200162496672,0.11864588840372035,0.04424552682966881,0.059436119406946944,45150373.05446877,-1.6137520983509321,0.6724567567240035,0.0010995780207408768,3.233143406980519e-05,,,,,,,,,,,,,,,,,,,False
J1901+0331,0.6554502394904106,7.459276646082326e-15,1.52566882999,-1.73627e-14,402.08,2237526557616.3076,5.796624999874877e+24,1.0457726308439393e+33,,low_frequency_turn_over_power_law,0.9793405642775130371,102.5,3100.0,11,True,8136.731846756944,210.2105216508554,455.9321024984067,24.648763982936984,318.9984670027668,30.85165809153704,0.08014368661947319,0.022653957069172278,0.00908508527199362,0.0034607961413096553,1392223.786042779,-3.142682178157444,0.14510700117805353,0.07648162547535463,0.006194057220946389,,,,,,,,,186907291.93176645,5644811.697779447,2.0999999949584844,1.9273638534760562,,,,,,,False
J1901+0413,2.663079683044812,1.316273974714468e-13,0.37550509899,-1.856e-14,352.0,18945898497796.1,3.2919673377826755e+27,2.7513988237074628e+32,,simple_power_law,0.9921427962097031372,1278.75,1459.72,6,True,330.92573207339325,30.34725379240013,75.28398435386062,99.05598721681781,20.072330198531294,18.152582198189137,0.0938355557860816,0.07194207884677314,0.0250185783372974,0.02947324170158673,320555.99545826385,-1.9071348747308603,0.5925229167478552,0.0011141100322417236,2.8154442339883867e-05,,,,,,,,,,,,,,,,,,,False
J1901+0716,0.6439986635060188,2.2871765996097048e-15,1.55279825358,-5.5148e-15,252.81,1228124261429.3196,3.01776235350795e+24,3.3806836837088505e+32,,simple_power_law,0.9999351108652342335,606.0,1606.0,5,True,130.88082862745443,11.804654826280741,74.46363389982393,27.720961752903325,19.672034706456532,4.58615011177114,0.08859788613981094,0.034056579321870735,0.023406065481652055,0.012341581912632685,4461196.001388431,-1.9203898375399056,0.21001187479881145,0.0020000051373830494,0.00018567596339284786,,,,,,,,,,,,,,,,,,,False
J1901-0906,1.7819277623429401,1.6382851271131851e-15,0.5611899770197,-5.15952e-16,72.677,1728979204227.6836,9.000111287372081e+25,1.1430860975543476e+31,,high_frequency_cut_off_power_law,0.9996797216386567042,350.0,3100.0,7,False,30.549762477668658,14.219084476304674,11.600634098603313,4.190499081554019,9.217279808461493,1.9980375765066776,0.0,0.0,0.0,0.0,17233228.354724027,-0.25926357729904026,0.2284799206116458,0.007363206511524522,0.0011336449403615348,,,,,,,3209397846.156134,74268083.81759286,,,,,,,,,,,False
J1902+0556,0.7465773564335665,1.2875166824465232e-14,1.339445927984,-2.3099535e-14,177.486,3137356116816.39,1.2010914795268113e+25,1.2214850629180824e+33,,simple_power_law,0.9658918641274349959,102.5,3100.0,6,True,209.91445981667664,25.14577981380379,85.30420386200436,21.628573492125692,26.367355595139056,4.830017326991095,0.22460583029358275,0.0597288390016301,0.06942520447963772,0.024025425781179686,918730.1863024622,-1.6938639511790767,0.1280903109489534,0.00905901084845934,0.0012583074411951379,,,,,,,,,,,,,,,,,,,False
J1902+0615,0.673505459244068,7.710229237727491e-15,1.48476895959,-1.69975e-14,502.9,2305972818408.725,6.481348472679492e+24,9.963310527330007e+32,,high_frequency_cut_off_power_law,0.6421645391466955788,408.0,1459.32,10,True,1221.3573737214174,79.43369214790984,129.65637537110007,50.445157753469395,41.06651767522619,8.75072337741264,0.0,0.0,0.0,0.0,1384012.0363298228,-1.550719702918264,0.28346797179057626,0.010964156600750698,0.0015159979920490382,,,,,,,2230812057.4107947,363109653.15049577,,,,,,,,,,,False
J1903+0135,0.7293069607464464,4.025014116986884e-15,1.371164754792,-7.5674e-15,245.167,1733759531228.064,6.187393900179672e+24,4.0963406831253136e+32,,low_frequency_turn_over_power_law,0.5334825272645860039,350.0,3100.0,9,True,532.3979213949032,67.21413128726907,0.5125450178873906,0.7686887811765759,42.1861151870742,8.467055168496016,0.3111612154944822,0.10155326811154204,0.05917882353889544,0.027930259290208606,2870839.9950676826,-2.4000633523792643,0.21386928207457445,0.013496510775453297,0.0008957813047292774,,,,,,,,,377124449.4811065,29780788.904304773,2.099999980681886,1.466739590872884,,,,,,,False
J1903+0327,0.0021499123643492113,1.8820823353764502e-20,465.135238339217,-4.0719e-15,297.5245,203554011.83848593,18609288369959.957,7.477149827539293e+34,DD,simple_power_law,0.7571209667473013383,1284.0,5000.0,5,False,125.16582834168368,26.590660541759092,8.590391671319484,3.244913285999167,3.6456942069522653,0.9379531619724992,0.11244163966854603,0.026535650784165872,0.04771934156721257,0.01700677506234033,1809873311.9541728,-1.2365303549978024,0.1743472590269921,0.0002605877584653522,3.0974654270688536e-05,,,,,,,,,,,,,,,,,,,False
J1903-0632,0.4318893087444903,3.380714879991255e-15,2.31540809127,-1.81244e-14,195.611,1222757900519.8022,9.062450868427904e+23,1.6567268916854007e+33,,high_frequency_cut_off_power_law,0.99356360005092092536,102.5,3100.0,9,True,3728.8818162782363,288.41248696563724,142.1659324470017,9.269883303910483,40.879045688334145,1.656193413182285,0.0,0.0,0.0,0.0,2024090.588418842,-1.732028774602016,0.07003029206918576,0.014996603656685384,0.0009035497602222203,,,,,,,3498791619.6515026,244895489.75880814,,,,,,,,,,,False
J1904+0004,0.13952466658865756,1.1805258543212094e-16,7.16719146836,-6.0642e-15,233.61,129871311556.0245,3.2452939038023767e+21,1.715861617087042e+33,,simple_power_law,0.8427990844031428841,350.0,3100.0,6,True,308.7874445361309,75.93689168383153,22.864794752005565,5.169491103548432,10.52195330711764,1.5714226738606099,0.4507765040540429,0.13070301982314597,0.2074389636577137,0.07853113754506832,18725849.463189766,-1.119725415709191,0.13457766171511154,0.0026108382135824155,0.00031178614811082123,,,,,,,,,,,,,,,,,,,False
J1904+0800,0.26334472587,1.7317e-14,3.797304072433368,-2.4970279699009426e-13,438.8,2160969410408.2478,3.630866838291591e+23,3.7433334819917207e+34,,simple_power_law,0.99995421697123432203,1278.31,1460.04,5,True,116.48441977517042,54.85587015544389,1.746728533078978,4.949747908410844,1.1515247567500384,2.241230807260314,0.21223050117299908,0.3519080125567853,0.13991222540310247,0.35614352796226795,240945.04818184278,-0.6011099818503003,1.2674998089891896,0.00046292961101893667,2.495986873058385e-05,,,,,,,,,,,,,,,,,,,False
J1904+1011,1.8565697165,2.76e-16,0.5386277666346929,-8.007308439320612e-17,135.0,724369491044.5193,4.2646339926938696e+25,1.7026878314612143e+30,,simple_power_law,0.99340428593095475573,400.0,1459.61,6,False,132.54569799908336,14.793960429530076,24.42555204996422,4.316224536061224,7.260260494151614,0.8671570430101734,0.05276583791728939,0.007114213432786104,0.015684137975185076,0.0030196140737264667,106578159.79949063,-1.7502979520224318,0.08587213356773737,0.0014134605886341012,7.226914233844747e-05,,,,,,,,,,,,,,,,,,,False
J1904-1224,0.7508081223803229,7.423590716893973e-16,1.331898217656,-1.31691e-15,118.23,755477386852.2119,2.941685119026615e+24,6.924475292372898e+31,,simple_power_law,0.7558695938692484573,400.0,1460.04,7,False,388.2659006586448,15.688256790199052,90.49868519788483,67.91167093425376,15.331895103790188,7.923895336018863,0.011376282003316212,0.004962212803064115,0.00192732040210963,0.0012906034015002798,16024370.564591344,-2.561360799481488,0.3374269878602736,0.0013978158755851176,0.00028420482764933755,,,,,,,,,,,,,,,,,,,False
J1905+0616,0.989706023196,1.35232e-13,1.010401044919135,-1.3805973784545185e-13,256.05,11706924580227.451,1.0441172907496714e+26,5.507069632061309e+33,,simple_power_law,0.9183371426024333761,300.0,4850.0,9,False,22.351213905179986,10.017505069743166,1.7085372793575835,0.8985133818356618,1.0959184814972922,0.4375928275403167,0.1807323903908377,0.02340476848199242,0.11592838460567681,0.029237059241741303,115955.88090506768,-0.6406212376813245,0.1836190549044483,0.0004494115976604496,6.68654184381499e-05,,,,,,,,,,,,,,,,,,,False
J1905+0709,0.6480400542978437,4.9416212162022025e-15,1.54311449326,-1.1767e-14,245.34,1810863143591.3264,4.5339738000603656e+24,7.168423261333887e+32,,simple_power_law,0.96779375821814006553,606.0,2600.0,6,True,250.22888731961513,44.64825608452608,38.89822407332035,10.640603919604407,14.988922745934435,2.739346429171465,0.31242202210920333,0.06662838930056168,0.1203877468723661,0.03668636772378742,2077774.605656653,-1.3758075889239172,0.13515101911679528,0.0020920210106743936,0.00012208008352811443,,,,,,,,,,,,,,,,,,,False
J1905-0056,0.6431833483822751,3.059240609691922e-15,1.55476661906,-7.3951e-15,229.131,1419463378076.7476,3.474692656723924e+24,4.5390921074104895e+32,,low_frequency_turn_over_power_law,0.90856280170893188863,102.5,3100.0,14,True,613.0688933987902,43.47056021516746,36.25400373741186,4.135483493210035,16.473680546605728,1.1997879035508536,0.021220770267835382,0.0017781720545039935,0.002341900015129345,0.00030089721934044566,3331096.344545319,-4.310531531244481,0.0878391039552997,18.119001667075167,5.216750212151998,,,,,,,,,74396408.31418249,7356000.472019628,0.2941934653668669,0.007205153835675243,,,,,,,False
J1906+0641,0.26727500825911665,2.1355985593221473e-15,3.741464667847,-2.98953e-14,472.8,764520198243.9235,1.3429252697740093e+23,4.4157482044237845e+33,,simple_power_law,0.96711004413718815176,408.0,2600.0,7,True,206.1794775572266,91.00800331431732,7.982158677116099,1.9098049842263354,5.077020949164409,0.9066611034184258,0.809077396521887,0.07215166006557523,0.5146105280283786,0.07547549492202615,1982918.0665158469,-0.6527967453993249,0.08946443163805246,0.0022693875918233727,0.00017277469784552604,,,,,,,,,,,,,,,,,,,False
J1906+0746,0.1440731553806599,2.026782986477119e-14,6.940918295,-9.7643e-13,217.7508,1729199643236.1482,4.757536930523684e+22,2.6755790278608216e+35,DD,simple_power_law,0.99908002689313668565,400.0,6000.0,5,False,59.267414160180444,12.272177945583362,3.7136063492569207,1.3098054079308066,1.5538200329748009,0.43318908503560044,0.04524129555462334,0.010447249501238279,0.01892953230343698,0.005614765257370801,112626.82857038401,-1.25700147726364,0.12933564141321674,0.00019732327499856462,3.4911668684080646e-05,,,,,,,,,,,,,,,,,,,False
J1907+0918,0.2261071099878,9.42955e-14,4.422682683680122,-1.8444314954158718e-12,357.8,4672535091533.407,4.96916086415571e+23,3.2203868698594276e+35,,simple_power_law,0.68829856882331585943,400.0,2640.0,6,False,49.47184144669994,12.104088327819596,2.202941558764294,2.3944152917399104,1.0108906537902533,0.7651401367087978,0.042813954018645066,0.030526892717602807,0.019646561116006784,0.0204654387908037,37991.74911140886,-1.1238042707105396,0.4930674776686973,0.0002533926468978832,6.690168342079984e-05,,,,,,,,,,,,,,,,,,,False
J1907+4002,1.2357574527805222,5.407066869004797e-16,0.8092202865133,-3.54075e-16,30.966,827175128821.0164,1.436101084376133e+25,1.1311540692561364e+31,,high_frequency_cut_off_power_law,0.9272534696101507601,100.0,1408.0,9,False,107.3798984130027,11.393470831629745,28.393131885323772,5.5092578780878725,20.883439200061908,2.426051043725868,0.0,0.0,0.0,0.0,36210751.25316263,-0.2831023267225028,0.1766283038064157,0.024201992208927697,0.002731230659005223,,,,,,,1578234475.0414667,71070312.81815326,,,,,,,,,,,False
J1908+0500,0.29102078676,2.5856e-15,3.436180663014575,-3.0529051966371936e-14,201.42,877794091206.2325,1.9904556797871385e+23,4.1414177867215406e+33,,simple_power_law,1.0,430.0,3100.0,4,True,253.26367574976896,29.14753234980926,40.28609596300883,44.312984190179805,12.179441969371629,9.052402760697516,0.09482422734202355,0.07073947178496592,0.0286676121524192,0.031612819433967584,1783317.6528772188,-1.725833969664222,0.5197091745284452,0.0011898916961209883,0.00016499181185176254,,,,,,,,,,,,,,,,,,,False
J1909+0007,1.0169483619839526,5.5185607965413215e-15,0.98333409776,-5.33615e-15,112.787,2397244575601.912,2.319513343988893e+25,2.0715187316739698e+32,,high_frequency_cut_off_power_law,0.99646449151204397054,102.5,1408.0,10,True,244.41872643884724,15.983646772418314,44.17184635706846,9.506774285746934,18.88488249351986,1.812395807421921,0.0,0.0,0.0,0.0,2919705.896605963,-1.0829750103300833,0.1918128471142847,0.017669729822082682,0.0010384318642321349,,,,,,,1740398277.2579248,114914237.7698673,,,,,,,,,,,False
J1909+0254,0.9898312072104777,5.525330548991609e-15,1.010273259436,-5.63944e-15,171.734,2366517288786.706,2.1114506488481276e+25,2.249233664819946e+32,,low_frequency_turn_over_power_law,0.5998118759436218417,102.5,1408.0,9,True,364.80591352264344,13.197358591629687,98.65485575600773,31.587797866776864,35.00892618754383,5.167350278701194,0.01911077776565065,0.00776593954873315,0.002776383858851215,0.0016289145521465476,2838369.3913910976,-2.7846741003400735,0.27243674860523215,0.025050978285566138,0.008447529876947565,,,,,,,,,136662973.9885779,33282398.714859396,1.914561815119538,1.8974197531376396,,,,,,,False
J1909+1102,0.28364211181476995,2.640285461794739e-15,3.5255695764,-3.28178e-14,149.982,875710940686.2231,1.8384877205122872e+23,4.5677096569579845e+33,,low_frequency_turn_over_power_law,0.9467372668988124351,102.5,4920.0,13,True,1180.6199299838986,49.17103822170717,319.4458902711303,15.19306272512436,99.49367821661268,6.95364409468496,0.07684516728986009,0.015956800210101145,0.012532058522654193,0.003500855396455315,1702103.101539897,-2.6169231116459266,0.10571653437256123,0.012706320198758664,0.0006209825825869162,,,,,,,,,124623018.4135967,10130646.727581412,2.099999999999999,1.3907458205016978,,,,,,,False
J1909-3744,0.002947108070536101,1.4025379763809546e-20,339.3156871298895,-1.614814e-15,10.39077,205733646.5717725,48448611659468.52,2.1631477339670877e+34,T2,simple_power_law,0.9956220376840693165,350.0,3100.0,11,True,7.981687756097375,2.1883901105049217,16.914913655271466,3.6632204739926713,8.266748714753913,1.3031950304990985,0.45214989024687985,0.04881269473425108,0.22097715662353637,0.03644601580781705,3329258134.5125546,-1.0329038738800813,0.08794128793470202,0.002285354086689809,0.0001429120650189655,,,,,,,,,,,,,,,,,,,False
J1910+0358,2.3302628205210025,4.47111046953111e-15,0.42913614344,-8.2339e-16,82.93,3266330539525.4663,3.802442688147386e+26,1.3949557099307842e+31,,high_frequency_cut_off_power_law,0.9819057454674565699,102.5,1400.0,7,True,212.8546514476907,12.19154500979156,68.51558795025767,19.280317691255565,35.45761478304531,5.541494881775441,0.0,0.0,0.0,0.0,8257632.347672697,-0.7907448183697561,0.23746584514277203,0.036382975808061234,0.0049101836090729885,,,,,,,1582367314.9247591,73872519.27110302,,,,,,,,,,,False
J1910+1256,0.004983583942570281,9.679823776485308e-21,200.658805294298,-3.89748e-16,38.068,222256562.2958023,253085785358979.25,3.0874636570338276e+33,DD,simple_power_law,1.0,1284.0,2100.0,4,True,7.565400217865256,1.229838275381612,14.018131126962308,30.430683551053214,5.130379157522558,7.472243275898713,0.08675157150923929,0.12585902872185423,0.031749485742595854,0.06874183034310972,8157185980.202403,-1.450156668180093,1.0254211485850893,0.00043605471564536866,0.00013555443956959678,,,,,,,,,,,,,,,,,,,False
J1910-0309,0.5046060554097552,2.192806772561037e-15,1.98174395507,-8.61183e-15,205.53,1064452752167.2761,1.2582634752405275e+24,6.737561260569064e+32,,broken_power_law,0.6291428527555500416,102.5,1408.0,11,True,3657.6115132350687,145.8759935158952,127.24932341020245,9.637356643596675,36.75494583311595,5.046506102094694,0.026485677907498326,0.010201329412131144,0.0044548538832893765,0.002262940110135647,3646012.315220994,,,2.06714758762795,0.1565338510259513,165287165.48870727,7397931.055570915,2.99999999991872,2.126588266066826,-2.571762417198371,0.17885498277650336,,,,,,,,,,,,,False
J1911-1114,0.003625745633114,1.395e-20,275.8053380432929,-1.0611567536797922e-15,30.9665,227580867.42937523,99796560488052.11,1.1554254960096345e+34,ELL1,broken_power_law,0.9918536783812869073,102.0,1660.0,12,True,17.294547908052667,0.792068400181483,39.801326171146364,5.2488820556946445,20.096729165444568,1.90714178619212,0.01518085863539797,0.005066729428218379,0.0018952651820036972,0.0008788547558788993,4118026738.833277,,,0.014717483434509617,0.0018479679595136377,559644289.7837232,55254765.94614601,-0.9858557865448857,0.1821582187625828,-3.0017817656083583,0.18954988697524522,,,,,,,,,,,,,False
J1912+2104,2.232969028273125,1.0177511379890627e-14,0.4478342454993,-2.041156e-15,88.5961,4824053619198.451,4.941377709022316e+26,3.608720405135125e+31,,simple_power_law,0.74626013615625330644,149.0,1408.0,5,True,41.48502180982268,10.351152220759811,10.837311575070231,3.536071876014739,5.027345093183765,1.1321337306091221,0.2225160409826795,0.06933738192217619,0.10322347189521511,0.04326836044885784,3476219.087985244,-1.1081382811937344,0.16622288319177825,0.0031455208773315544,0.0005423880823814977,,,,,,,,,,,,,,,,,,,False
J1912+2525,0.62197624506,2.25e-16,1.607778444823939,-5.816140937191088e-16,37.8474,378554258808.1978,8.379871483590998e+23,3.6916528981276226e+31,,simple_power_law,1.0,135.25,430.0,4,True,6.659584567775425,0.2932044798573767,16.612830806929765,7.713844284209751,2.9513651654878394,0.693759083660677,0.002655492774918571,0.004730059404017171,0.00047176360032692916,0.0010410172916170996,43798306.38155838,-2.4928435895953234,0.6167454766226722,0.0050861640380136875,0.001308162228918457,,,,,,,,,,,,,,,,,,,False
J1913+1400,0.5214727140816718,8.035317219212046e-16,1.917645876757,-2.95488e-15,145.052,655039193262.5963,8.545744034286677e+23,2.2370103643139722e+32,,simple_power_law,0.99981502674100630745,102.5,1408.0,5,True,192.27362860165277,34.060638982839095,26.911503067060135,7.722008563109373,10.328674320939975,1.9466640679675946,0.2118251899113358,0.0537374479101782,0.08129881835709947,0.028787080551867055,10282402.489929602,-1.3815678738874277,0.14892146753088042,0.007453767522552427,0.0011652759120705462,,,,,,,,,,,,,,,,,,,False
J1913-0440,0.8259358030956224,4.068011354613646e-15,1.21074785262,-5.96334e-15,89.385,1854873099319.5007,9.614814456798665e+24,2.8503816634948904e+32,,low_frequency_turn_over_power_law,0.85058966808679692395,102.5,3100.0,16,False,1122.863355702555,112.40065761932321,232.69015641024993,,103.99333368496383,,0.3131600604591733,,0.043886072899311956,,3216845.2808719226,-6.341850604581559,0.1528207634473291,5.396493840704048e+16,5.396493840704048e+16,,,,,,,,,34322060.36554091,5318221.27201988,0.11124642566999755,0.002432317854377801,,,,,,,False
J1915+1009,0.40455176743998844,1.525768053155667e-14,2.471871539032,-9.32267e-14,241.693,2514092708135.835,1.5314098087837535e+24,9.097581300326685e+33,,simple_power_law,0.81511268341591203157,102.5,3100.0,10,True,875.2249025830372,73.39926253194105,124.36391343442851,25.098549425500813,31.558214908512078,4.279691918388648,0.12070037221754958,0.02784078330736861,0.030628565640845574,0.009325226992040548,420098.97590413963,-1.978480413984292,0.1127731702823278,0.00906074811524729,0.0008443695163187059,,,,,,,,,,,,,,,,,,,False
J1915+1606,0.05903000321781323,8.618315947564403e-18,16.940537785677,-2.4733e-15,168.77,22824306327.94045,4.3192051812999586e+19,1.6541074866720015e+33,DDH,simple_power_law,0.999951709312533743,408.0,1408.0,5,False,78.1752268392811,8.18696426619692,26.346931391796815,16.83355910486734,7.560158778416451,3.279972617683937,0.047621417066129365,0.02242005560870432,0.013664797198554355,0.009248883676029596,108521661.13480134,-1.801146502639044,0.3062682576465303,0.0014241350004995657,0.0002666260159203702,,,,,,,,,,,,,,,,,,,False
